idTransaction;idBien;dateMutation;valeurFonciere
22730;22730;15/05/2020;213000
22731;22731;15/05/2020;153000
22732;22732;15/05/2020;186631
22733;22733;15/05/2020;218000
22734;22734;15/05/2020;140000
22735;22735;15/05/2020;456500
22736;22736;15/05/2020;112500
22737;22737;15/05/2020;185350
22738;22738;15/05/2020;252000
22739;22739;15/05/2020;155000
22740;22740;15/05/2020;178055
22741;22741;15/05/2020;199000
22742;22742;15/05/2020;155790
22743;22743;15/05/2020;184000
22744;22744;15/05/2020;324000
22745;22745;15/05/2020;142000
22746;22746;15/05/2020;260000
22747;22747;15/05/2020;354250
22748;22748;15/05/2020;75000
22749;22749;15/05/2020;324000
22750;22750;15/05/2020;349000
22751;22751;15/05/2020;145000
22752;22752;15/05/2020;117500
22753;22753;15/05/2020;214000
22754;22754;15/05/2020;474000
22755;22755;15/05/2020;290370
22756;22756;15/05/2020;170000
22757;22757;15/05/2020;273400
22758;22758;19/05/2020;260000
22759;22759;15/05/2020;151000
22760;22760;15/05/2020;1024450
22761;22761;15/05/2020;370000
22762;22762;15/05/2020;139000
22763;22763;15/05/2020;155000
22764;22764;15/05/2020;115000
22765;22765;15/05/2020;315500
22766;22766;15/05/2020;216150
22767;22767;15/05/2020;82500
22768;22768;15/05/2020;185000
22769;22769;15/05/2020;299420
22770;22770;15/05/2020;363510
22771;22771;15/05/2020;31300
22772;22772;15/05/2020;790000
22773;22773;15/05/2020;158000
22774;22774;15/05/2020;93000
22775;22775;15/05/2020;223000
22776;22776;15/05/2020;230951
22777;22777;15/05/2020;88200
22778;22778;15/05/2020;66000
22779;22779;15/05/2020;270000
22780;22780;15/05/2020;162000
22781;22781;15/05/2020;128000
22782;22782;15/05/2020;340000
22783;22783;15/05/2020;139000
22784;22784;15/05/2020;56000
22785;22785;15/05/2020;188000
22786;22786;15/05/2020;84000
22787;22787;15/05/2020;140000
22788;22788;15/05/2020;125000
22789;22789;15/05/2020;50000
22790;22790;02/06/2020;45000
22791;22791;15/05/2020;147000
22792;22792;15/05/2020;128426
22793;22793;15/05/2020;53000
22794;22794;15/05/2020;147000
22795;22795;15/05/2020;151900
22796;22796;15/05/2020;63400
22797;22797;15/05/2020;150000
22798;22798;15/05/2020;120000
22799;22799;15/05/2020;165000
22800;22800;15/05/2020;44800
22801;22801;15/05/2020;64000
22802;22802;15/05/2020;87500
22803;22803;15/05/2020;43000
22804;22804;15/05/2020;97500
22805;22805;15/05/2020;73000
22806;22806;05/06/2020;47000
22807;22807;15/05/2020;184500
22808;22808;15/05/2020;163500
22809;22809;15/05/2020;100000
22810;22810;15/05/2020;180850
22811;22811;15/05/2020;285000
22812;22812;15/05/2020;105500
22813;22813;15/05/2020;225000
22814;22814;15/05/2020;136000
22815;22815;15/05/2020;70000
22816;22816;15/05/2020;315000
22817;22817;15/05/2020;91600
22818;22818;15/05/2020;320000
22819;22819;15/05/2020;128000
22820;22820;15/05/2020;197000
22821;22821;15/05/2020;157000
22822;22822;15/05/2020;628020
22823;22823;15/05/2020;127184
22824;22824;15/05/2020;350000
22825;22825;15/05/2020;106000
22826;22826;29/05/2020;143000
22827;22827;15/05/2020;322000
22828;22828;15/05/2020;126500
22829;22829;15/05/2020;240800
22830;22830;15/05/2020;596400
22831;22831;15/05/2020;300242
22832;22832;15/05/2020;524450
22833;22833;15/05/2020;545000
22834;22834;15/05/2020;153000
22835;22835;15/05/2020;1470000
22836;22836;15/05/2020;127500
22837;22837;15/05/2020;273890
22838;22838;05/06/2020;460000
22839;22839;15/05/2020;630000
22840;22840;15/05/2020;346000
22841;22841;15/05/2020;843000
22842;22842;15/05/2020;274780
22843;22843;15/05/2020;193000
22844;22844;15/05/2020;185000
22845;22845;15/05/2020;587500
22846;22846;15/05/2020;920000
22847;22847;15/05/2020;619900
22848;22848;15/05/2020;300000
22849;22849;15/05/2020;264000
22850;22850;15/05/2020;163000
22851;22851;15/05/2020;189990
22852;22852;15/05/2020;260000
22853;22853;15/05/2020;135000
22854;22854;15/05/2020;183000
22855;22855;15/05/2020;325000
22856;22856;15/05/2020;482000
22857;22857;15/05/2020;80000
22858;22858;15/05/2020;200800
22859;22859;15/05/2020;176000
22860;22860;15/05/2020;320000
22861;22861;15/05/2020;151000
22862;22862;15/05/2020;280000
22863;22863;15/05/2020;186500
22864;22864;15/05/2020;115000
22865;22865;15/05/2020;470000
22866;22866;15/05/2020;368000
22867;22867;15/05/2020;145000
22868;22868;15/05/2020;166000
22869;22869;15/05/2020;103000
22870;22870;15/05/2020;185000
22871;22871;15/05/2020;127000
22872;22872;15/05/2020;287000
22873;22873;15/05/2020;183300
22874;22874;15/05/2020;142360
22875;22875;15/05/2020;106300
22876;22876;15/05/2020;259000
22877;22877;15/05/2020;339500
22878;22878;15/05/2020;386000
22879;22879;15/05/2020;200000
22880;22880;15/05/2020;242000
22881;22881;15/05/2020;222000
22882;22882;15/05/2020;212000
22883;22883;15/05/2020;159900
22884;22884;18/05/2020;142000
22885;22885;15/05/2020;145000
22886;22886;15/05/2020;625000
22887;22887;15/05/2020;603800
22888;22888;15/05/2020;252000
22889;22889;20/05/2020;95000
22890;22890;15/05/2020;806300
22891;22891;15/05/2020;256000
22892;22892;15/05/2020;244900
22893;22893;15/05/2020;197000
22894;22894;15/05/2020;227000
22895;22895;15/05/2020;221000
22896;22896;15/05/2020;247950
22897;22897;15/05/2020;194226
22898;22898;15/05/2020;245000
22899;22899;19/05/2020;200000
22900;22900;28/05/2020;227450
22901;22901;15/05/2020;167400
22902;22902;15/05/2020;283500
22903;22903;15/05/2020;181000
22904;22904;15/05/2020;135000
22905;22905;15/05/2020;368000
22906;22906;15/05/2020;167000
22907;22907;15/05/2020;183000
22908;22908;15/05/2020;277950
22909;22909;15/05/2020;112000
22910;22910;15/05/2020;170000
22911;22911;15/05/2020;168000
22912;22912;15/05/2020;105000
22913;22913;15/05/2020;144000
22914;22914;15/05/2020;147900
22915;22915;15/05/2020;67450
22916;22916;16/05/2020;41500
22917;22917;16/05/2020;172200
22918;22918;16/05/2020;35000
22919;22919;16/05/2020;32000
22920;22920;16/05/2020;91000
22921;22921;16/05/2020;143820
22922;22922;16/05/2020;153000
22923;22923;16/05/2020;282000
22924;22924;16/05/2020;260000
22925;22925;16/05/2020;76725
22926;22926;16/05/2020;203160
22927;22927;16/05/2020;113500
22928;22928;16/05/2020;77550
22929;22929;16/05/2020;33000
22930;22930;16/05/2020;180650
22931;22931;16/05/2020;590000
22932;22932;16/05/2020;182000
22933;22933;16/05/2020;113600
22934;22934;16/05/2020;64000
22935;22935;16/05/2020;1150000
22936;22936;16/05/2020;208500
22937;22937;16/05/2020;76500
22938;22938;16/05/2020;145000
22939;22939;18/05/2020;119000
22940;22940;16/05/2020;102000
22941;22941;20/05/2020;130000
22942;22942;16/06/2020;64000
22943;22943;16/05/2020;65000
22944;22944;16/05/2020;212200
22945;22945;16/05/2020;354000
22946;22946;16/05/2020;1440000
22947;22947;16/05/2020;760000
22948;22948;16/05/2020;78500
22949;22949;16/05/2020;89500
22950;22950;16/05/2020;72692
22951;22951;16/05/2020;48680
22952;22952;16/05/2020;206000
22953;22953;16/05/2020;140000
22954;22954;16/05/2020;240000
22955;22955;16/05/2020;174000
22956;22956;18/05/2020;54120
22957;22957;18/05/2020;65000
22958;22958;18/05/2020;161000
22959;22959;18/05/2020;84000
22960;22960;18/05/2020;64500
22961;22961;18/05/2020;126000
22962;22962;18/05/2020;81200
22963;22963;18/05/2020;36100
22964;22964;18/05/2020;274000
22965;22965;18/05/2020;237000
22966;22966;18/05/2020;187000
22967;22967;18/05/2020;289000
22968;22968;18/05/2020;48000
22969;22969;18/05/2020;158000
22970;22970;18/05/2020;337000
22971;22971;18/05/2020;156250
22972;22972;18/05/2020;136205
22973;22973;18/05/2020;435000
22974;22974;18/05/2020;375550
22975;22975;18/05/2020;162300
22976;22976;18/05/2020;730832
22977;22977;18/05/2020;36500
22978;22978;18/05/2020;151900
22979;22979;18/05/2020;58000
22980;22980;18/05/2020;126350
22981;22981;18/05/2020;85000
22982;22982;18/05/2020;108050
22983;22983;18/05/2020;11000
22984;22984;18/05/2020;46500
22985;22985;18/05/2020;56137
22986;22986;18/05/2020;247000
22987;22987;18/05/2020;153000
22988;22988;18/05/2020;65500
22989;22989;18/05/2020;225000
22990;22990;18/05/2020;215000
22991;22991;18/05/2020;102500
22992;22992;18/05/2020;20600
22993;22993;18/05/2020;32000
22994;22994;18/05/2020;49500
22995;22995;18/05/2020;83000
22996;22996;18/05/2020;201200
22997;22997;18/05/2020;195500
22998;22998;18/05/2020;280000
22999;22999;18/05/2020;130200
23000;23000;18/05/2020;91000
23001;23001;18/05/2020;119500
23002;23002;20/05/2020;143000
23003;23003;18/05/2020;70000
23004;23004;18/05/2020;196000
23005;23005;18/05/2020;94500
23006;23006;18/05/2020;70000
23007;23007;18/05/2020;190000
23008;23008;18/05/2020;281000
23009;23009;18/05/2020;138600
23010;23010;18/05/2020;146600
23011;23011;18/05/2020;211000
23012;23012;18/05/2020;111900
23013;23013;18/05/2020;260000
23014;23014;18/05/2020;130528
23015;23015;18/05/2020;295590
23016;23016;18/05/2020;141300
23017;23017;18/05/2020;128000
23018;23018;18/05/2020;51000
23019;23019;18/05/2020;225200
23020;23020;28/05/2020;247500
23021;23021;18/05/2020;132000
23022;23022;18/05/2020;463970
23023;23023;18/05/2020;225800
23024;23024;18/05/2020;463700
23025;23025;18/05/2020;248900
23026;23026;18/05/2020;77500
23027;23027;18/05/2020;210420
23028;23028;18/05/2020;80000
23029;23029;18/05/2020;164000
23030;23030;18/05/2020;203400
23031;23031;18/05/2020;76500
23032;23032;18/05/2020;48500
23033;23033;18/05/2020;110000
23034;23034;18/05/2020;180000
23035;23035;18/05/2020;115000
23036;23036;18/05/2020;140000
23037;23037;18/05/2020;144500
23038;23038;18/05/2020;69000
23039;23039;18/05/2020;201000
23040;23040;18/05/2020;385000
23041;23041;18/05/2020;37700
23042;23042;18/05/2020;726700
23043;23043;18/05/2020;243304
23044;23044;18/05/2020;430000
23045;23045;18/05/2020;207500
23046;23046;18/05/2020;152600
23047;23047;18/05/2020;74500
23048;23048;18/05/2020;141750
23049;23049;18/05/2020;457900
23050;23050;02/06/2020;371000
23051;23051;18/05/2020;225850
23052;23052;18/05/2020;160510
23053;23053;18/05/2020;218550
23054;23054;18/05/2020;228000
23055;23055;18/05/2020;160000
23056;23056;18/05/2020;325000
23057;23057;18/05/2020;102000
23058;23058;18/05/2020;114950
23059;23059;18/05/2020;101000
23060;23060;18/05/2020;227000
23061;23061;18/05/2020;160000
23062;23062;18/05/2020;62000
23063;23063;18/05/2020;73530
23064;23064;18/05/2020;238000
23065;23065;18/05/2020;153000
23066;23066;18/05/2020;370000
23067;23067;18/05/2020;142100
23068;23068;18/05/2020;111545
23069;23069;18/05/2020;567000
23070;23070;18/05/2020;549000
23071;23071;18/05/2020;315000
23072;23072;18/05/2020;226000
23073;23073;18/05/2020;148500
23074;23074;18/05/2020;84000
23075;23075;18/05/2020;142000
23076;23076;18/05/2020;72000
23077;23077;18/05/2020;54900
23078;23078;18/05/2020;67000
23079;23079;18/05/2020;82250
23080;23080;18/05/2020;49500
23081;23081;18/05/2020;134500
23082;23082;18/05/2020;64130
23083;23083;18/05/2020;165450
23084;23084;18/05/2020;79000
23085;23085;18/05/2020;120200
23086;23086;18/05/2020;75000
23087;23087;18/05/2020;103326
23088;23088;18/05/2020;157500
23089;23089;18/05/2020;47500
23090;23090;18/05/2020;161700
23091;23091;18/05/2020;54000
23092;23092;18/05/2020;23000
23093;23093;18/05/2020;158750
23094;23094;18/05/2020;169350
23095;23095;18/05/2020;267000
23096;23096;18/05/2020;228750
23097;23097;18/05/2020;93020
23098;23098;18/05/2020;216000
23099;23099;18/05/2020;51000
23100;23100;18/05/2020;149000
23101;23101;18/05/2020;56000
23102;23102;18/05/2020;178550
23103;23103;18/05/2020;137000
23104;23104;18/05/2020;76000
23105;23105;18/05/2020;45000
23106;23106;18/05/2020;63280
23107;23107;18/05/2020;87000
23108;23108;18/05/2020;121000
23109;23109;18/05/2020;313000
23110;23110;18/05/2020;22000
23111;23111;18/05/2020;76500
23112;23112;18/05/2020;57400
23113;23113;18/05/2020;69830
23114;23114;18/05/2020;185000
23115;23115;20/05/2020;136500
23116;23116;18/05/2020;276990
23117;23117;18/05/2020;130000
23118;23118;18/05/2020;193850
23119;23119;18/05/2020;133600
23120;23120;18/05/2020;324950
23121;23121;18/05/2020;118500
23122;23122;18/05/2020;596600
23123;23123;18/05/2020;137300
23124;23124;18/05/2020;218700
23125;23125;18/05/2020;545810
23126;23126;18/05/2020;103000
23127;23127;18/05/2020;105000
23128;23128;18/05/2020;164850
23129;23129;15/06/2020;169325
23130;23130;18/05/2020;133100
23131;23131;18/05/2020;177300
23132;23132;18/05/2020;449780
23133;23133;18/05/2020;238400
23134;23134;18/05/2020;143400
23135;23135;18/05/2020;468500
23136;23136;18/05/2020;199100
23137;23137;18/05/2020;269000
23138;23138;18/05/2020;225000
23139;23139;18/05/2020;165000
23140;23140;18/05/2020;213900
23141;23141;18/05/2020;520000
23142;23142;18/05/2020;453700
23143;23143;18/05/2020;865500
23144;23144;18/05/2020;702000
23145;23145;18/05/2020;436000
23146;23146;18/05/2020;80000
23147;23147;18/05/2020;227550
23148;23148;18/05/2020;310000
23149;23149;18/05/2020;324700
23150;23150;18/05/2020;199280
23151;23151;18/05/2020;133120
23152;23152;18/05/2020;110000
23153;23153;18/05/2020;128000
23154;23154;18/05/2020;192000
23155;23155;18/05/2020;313600
23156;23156;18/05/2020;285723
23157;23157;18/05/2020;83000
23158;23158;18/05/2020;45500
23159;23159;18/05/2020;259000
23160;23160;18/05/2020;338600
23161;23161;18/05/2020;151000
23162;23162;18/05/2020;60520
23163;23163;18/05/2020;86300
23164;23164;18/05/2020;2550000
23165;23165;18/05/2020;890000
23166;23166;18/05/2020;385000
23167;23167;18/05/2020;1260000
23168;23168;18/05/2020;295000
23169;23169;18/05/2020;523500
23170;23170;18/05/2020;310000
23171;23171;18/05/2020;2098764
23172;23172;18/05/2020;220000
23173;23173;18/05/2020;1590000
23174;23174;18/05/2020;1005000
23175;23175;18/05/2020;494000
23176;23176;18/05/2020;159870
23177;23177;19/05/2020;735000
23178;23178;18/05/2020;660000
23179;23179;18/05/2020;361850
23180;23180;18/05/2020;940500
23181;23181;18/05/2020;379020
23182;23182;18/05/2020;632000
23183;23183;18/05/2020;383337
23184;23184;18/05/2020;515000
23185;23185;18/05/2020;318000
23186;23186;18/05/2020;475000
23187;23187;18/05/2020;199500
23188;23188;18/05/2020;147000
23189;23189;18/05/2020;771600
23190;23190;18/05/2020;476000
23191;23191;18/05/2020;640000
23192;23192;18/05/2020;87000
23193;23193;18/05/2020;1530000
23194;23194;18/05/2020;570000
23195;23195;18/05/2020;382500
23196;23196;18/05/2020;503000
23197;23197;18/05/2020;1200000
23198;23198;18/05/2020;849000
23199;23199;18/05/2020;323000
23200;23200;18/05/2020;460000
23201;23201;18/05/2020;591550
23202;23202;18/05/2020;1189120
23203;23203;18/05/2020;130625
23204;23204;18/05/2020;548600
23205;23205;18/05/2020;800000
23206;23206;18/05/2020;278000
23207;23207;18/05/2020;425000
23208;23208;18/05/2020;376000
23209;23209;18/05/2020;246000
23210;23210;18/05/2020;680000
23211;23211;18/05/2020;455000
23212;23212;18/05/2020;259587
23213;23213;18/05/2020;241064
23214;23214;18/05/2020;216000
23215;23215;18/05/2020;425000
23216;23216;18/05/2020;795000
23217;23217;18/05/2020;365000
23218;23218;18/05/2020;548000
23219;23219;18/05/2020;307000
23220;23220;18/05/2020;245000
23221;23221;18/05/2020;73000
23222;23222;18/05/2020;281690
23223;23223;18/05/2020;107000
23224;23224;18/05/2020;200000
23225;23225;18/05/2020;216000
23226;23226;18/05/2020;132400
23227;23227;18/05/2020;127000
23228;23228;18/05/2020;122000
23229;23229;18/05/2020;90600
23230;23230;18/05/2020;68000
23231;23231;18/05/2020;283000
23232;23232;18/05/2020;139000
23233;23233;18/05/2020;231000
23234;23234;18/05/2020;162100
23235;23235;18/05/2020;330000
23236;23236;18/05/2020;228000
23237;23237;18/05/2020;175000
23238;23238;18/05/2020;164000
23239;23239;18/05/2020;257000
23240;23240;18/05/2020;44500
23241;23241;18/05/2020;140000
23242;23242;18/05/2020;305000
23243;23243;18/05/2020;368300
23244;23244;18/05/2020;230000
23245;23245;18/05/2020;197000
23246;23246;18/05/2020;291000
23247;23247;18/05/2020;103500
23248;23248;18/05/2020;238000
23249;23249;18/05/2020;290000
23250;23250;18/05/2020;267000
23251;23251;18/05/2020;174000
23252;23252;18/05/2020;749028
23253;23253;18/05/2020;540750
23254;23254;18/05/2020;266350
23255;23255;18/05/2020;147560
23256;23256;18/05/2020;320000
23257;23257;18/05/2020;137000
23258;23258;18/05/2020;110000
23259;23259;04/06/2020;106000
23260;23260;18/05/2020;98500
23261;23261;18/05/2020;700000
23262;23262;18/05/2020;179000
23263;23263;18/05/2020;137857
23264;23264;18/05/2020;133600
23265;23265;18/05/2020;346500
23266;23266;18/05/2020;261000
23267;23267;18/05/2020;157000
23268;23268;18/05/2020;297759
23269;23269;18/05/2020;245000
23270;23270;18/05/2020;339067
23271;23271;18/05/2020;63500
23272;23272;18/05/2020;92100
23273;23273;18/05/2020;36000
23274;23274;18/05/2020;147500
23275;23275;18/05/2020;220000
23276;23276;18/05/2020;141000
23277;23277;18/05/2020;190000
23278;23278;18/05/2020;169000
23279;23279;18/05/2020;131570
23280;23280;18/05/2020;110000
23281;23281;18/05/2020;272000
23282;23282;18/05/2020;86000
23283;23283;18/05/2020;42000
23284;23284;18/05/2020;86500
23285;23285;18/05/2020;141950
23286;23286;18/05/2020;128500
23287;23287;18/05/2020;133570
23288;23288;18/05/2020;94000
23289;23289;18/05/2020;75000
23290;23290;18/05/2020;57000
23291;23291;18/05/2020;165700
23292;23292;18/05/2020;118000
23293;23293;18/05/2020;238300
23294;23294;18/05/2020;70000
23295;23295;18/05/2020;164000
23296;23296;18/05/2020;293000
23297;23297;18/05/2020;92000
23298;23298;18/05/2020;155000
23299;23299;18/05/2020;242000
23300;23300;18/05/2020;204000
23301;23301;18/05/2020;333000
23302;23302;18/05/2020;177650
23303;23303;18/05/2020;243000
23304;23304;18/05/2020;155000
23305;23305;18/05/2020;159000
23306;23306;18/05/2020;147000
23307;23307;18/05/2020;174000
23308;23308;18/05/2020;247750
23309;23309;18/05/2020;328290
23310;23310;18/05/2020;278600
23311;23311;18/05/2020;131868
23312;23312;18/05/2020;165000
23313;23313;18/05/2020;280000
23314;23314;04/06/2020;363000
23315;23315;18/05/2020;478600
23316;23316;18/05/2020;698750
23317;23317;18/05/2020;445000
23318;23318;18/05/2020;263700
23319;23319;18/05/2020;1795200
