idBien;surfaceCarrez;codeTypeLocal;surfaceReelle;nbrePiecePrincipale;idAdresse;idBien_fusionne
13584;44,67;2;46;2;11664;11664-AH-19-362
13585;44,28;2;46;2;11664;11664-AH-19-298
13586;54,63;2;57;3;11665;11665-BC-151-843
13587;55,1;2;58;3;11665;11665-BC-151-818
13588;13,85;2;14;1;11666;11666-AB-202-12
13589;53,82;2;56;3;11667;11667-AH-122-25
13590;85,6;2;83;4;11668;11668-AH-197-258
13591;17,01;2;30;1;11669;11669-AI-187-15
13592;42,3;2;42;3;11670;11670-BO-170-6
13593;94,5;2;93;5;11671;11671-AM-459-450
13594;76;1;95;4;11672;11672-AD-834-1
13595;89,29;2;92;4;11673;11673-BN-167-124
13596;105,59;2;109;4;11674;11674-BP-16-93
13597;252,79;1;249;9;11675;11675-AO-213-1
13598;54,22;2;56;3;11676;11676-AD-12-1
13599;69,84;2;81;4;11677;11677-CX-33-3
13600;61,26;2;61;2;11678;11678-HR-26-1609
13601;105,77;2;99;3;11679;11679-AL-277-2
13602;46,98;2;46;2;11680;11680-AV-60-9
13603;75,74;2;75;4;11681;11681-BL-129-31
13604;78,03;2;86;4;11682;11682-AE-340-54
13605;71,85;2;75;3;11683;11683-AB-1185-195
13606;77,05;2;78;3;11684;11684-AB-795-20
13607;30,82;2;30;4;11685;11685-AK-74-343
13608;61,02;2;60;3;11686;11686-AT-177-107
13609;38,23;2;38;2;11686;11686-AT-177-113
13610;61,89;2;61;3;11686;11686-AT-177-1
13611;66,94;2;68;4;11687;11687-AX-321-63
13612;100,8;1;72;3;11688;11688-AE-257-21
13613;113,71;1;83;3;11689;11689-AC-672-2
13614;52,45;2;54;3;11690;11690-AP-96-26
13615;33,72;1;19;1;11691;11691-AV-302-16
13616;36;2;36;2;11692;11692-AW-355-22
13617;90;1;97;5;11693;11693-AW-281-22
13618;71,88;2;67;4;11694;11694-CY-152-14
13619;35,4;2;30;1;11695;11695-CL-194-1
13620;174,41;2;176;4;11696;11696-DK-830-12
13621;78,56;1;79;4;11697;11697-166-AC-320-1
13622;61,5;2;70;3;11698;11698-AL-47-12
13623;64,66;2;64;3;11699;11699-AX-253-12
13624;21,59;2;21;1;11700;11700-AB-96-30
13625;38,91;2;37;2;11701;11701-C-517-6
13626;80,2;2;80;3;11702;11702-AH-265-12
13627;41,3;2;46;2;11703;11703-AE-174-45
13628;42,17;2;42;2;11704;11704-C-331-9
13629;93,95;2;94;5;11705;11705-AH-50-279
13630;99,23;1;92;6;11706;11706-AN-7-66
13631;62,37;1;63;3;11707;11707-AA-1-7
13632;41,57;2;42;2;11708;11708-AR-158-6
13633;66,2;2;66;3;11709;11709-BD-46-117
13634;26,34;2;27;1;11710;11710-BO-95-7
13635;46,71;2;45;2;11711;11711-AS-281-16
13636;42,93;2;43;1;11712;11712-AK-45-193
13637;73,38;2;78;3;11713;11713-CD-79-154
13638;35,16;2;33;1;11714;11714-AC-166-24
13639;33,98;2;48;2;11715;11715-D-644-192
13640;77,65;1;86;3;11716;11716-A-711-1
13641;52,5;2;50;2;11717;11717-AC-168-6
13642;58,68;2;58;3;11718;11718-BH-155-42
13643;75,51;2;75;4;11719;11719-BP-214-37
13644;24,55;2;46;2;11720;11720-AM-466-6
13645;44,97;2;49;2;11721;11721-AL-108-1
13646;60,14;2;58;3;11722;11722-AR-393-11016
13647;51,53;2;41;2;11723;11723-AL-33-3
13648;59,74;2;59;3;11724;11724-Q-135-106015
13649;60,03;2;64;3;11725;11725-AB-21-20
13650;50,71;2;55;3;11726;11726-F-79-11
13651;61,11;2;62;4;11726;11726-F-79-76
13652;51,07;2;51;2;11727;11727-B-152-16
13653;26;2;22;2;11728;11728-Q-96-37
13654;29,8;2;34;2;11728;11728-Q-96-1
13655;68,44;2;69;3;11729;11729-AU-318-4
13656;63,03;2;62;3;11730;11730-AU-168-53
13657;49,32;2;47;2;11731;11731-AU-30-11
13658;76,85;2;78;4;11732;11732-B-334-1
13659;64,98;2;65;3;11733;11733-BC-306-14
13660;51,17;2;51;2;11733;11733-BC-306-6
13661;65,34;2;68;3;11734;11734-V-195-11
13662;88,06;2;97;4;11735;11735-G-134-13
13663;64,93;2;64;4;11736;11736-G-123-120
13664;18,81;2;18;1;11737;11737-CQ-286-7
13665;81,91;2;85;3;11738;11738-CS-101-11
13666;44,88;2;42;2;11739;11739-M-23-13
13667;42,85;2;37;2;11739;11739-M-23-19
13668;44,51;2;46;2;11740;11740-N-97-111
13669;58,61;2;58;3;11741;11741-AB-135-9
13670;36,29;2;44;2;11742;11742-U-2-15
13671;48,16;2;53;2;11743;11743-V-167-11
13672;46,1;2;21;1;11743;11743-V-167-8
13673;75,58;2;74;3;11744;11744-Z-187-53
13674;116,02;2;130;7;11745;11745-AP-271-15
13675;63,11;2;63;4;11746;11746-AV-398-477
13676;62,84;2;62;3;11747;11747-BD-126-1570
13677;50,64;2;51;1;11748;11748-BD-126-1700
13678;53,45;2;50;3;11749;11749-AG-5-1
13679;51,3;2;51;3;11750;11750-O-99-10
13680;29,1;2;30;2;11751;11751-H-258-28
13681;41,8;2;41;2;11752;11752-D-490-112
13682;55,58;2;57;3;11753;11753-H-143-124
13683;64,7;2;64;3;11754;11754-J-115-202
13684;44,9;2;43;2;11755;11755-CS-95-27
13685;78,55;2;76;4;11756;11756-F-190-46
13686;59,44;2;56;3;11757;11757-H-75-12
13687;46,49;2;50;3;11758;11758-S-52-16
13688;65,04;2;68;3;11759;11759-AO-284-4047
13689;74,12;1;68;3;11760;11760-O-157-2
13690;48,62;2;49;2;11761;11761-A-5056-12
13691;61,35;2;61;3;11762;11762-BO-325-106
13692;96,45;1;121;4;11763;11763-AL-284-1
13693;40,83;2;40;2;11764;11764-J-52-1060
13694;26,9;2;26;2;11765;11765-K-191-13
13695;27,13;2;25;2;11765;11765-K-191-15
13696;69,02;2;69;4;11766;11766-AV-147-78
13697;24,9;2;30;1;11767;11767-BI-440-7
13698;50,3;2;50;2;11768;11768-Q-101-19
13699;39,84;2;40;2;11769;11769-AD-248-104
13700;82,92;2;82;4;11770;11770-AD-256-43
13701;67,26;2;66;3;11771;11771-G-154-33
13702;81,12;2;80;4;11772;11772-O-68-2
13703;63,85;2;63;3;11773;11773-F-16-3
13704;88,55;2;72;4;11774;11774-AY-2-1
13705;75,85;1;95;4;11775;11775-O-77-323
13706;68,24;2;74;3;11776;11776-P-64-801
13707;60;2;59;3;11777;11777-U-13-1122
13708;63,02;2;48;3;11778;11778-AI-101-12
13709;24,02;2;24;1;11779;11779-AX-83-59
13710;83,13;2;87;3;11780;11780-O-147-24
13711;60,02;2;60;3;11781;11781-AE-425-23
13712;61,95;2;78;2;11782;11782-AE-31-5
13713;3,45;2;90;4;11783;11783-C-33-13
13714;160,04;2;86;4;11784;11784-G-158-13
13715;51,5;2;52;2;11785;11785-J-38-23
13716;52,2;2;53;2;11786;11786-B-163-1
13717;54,86;2;58;3;11787;11787-EJ-87-3
13718;141,5;1;124;5;11788;11788-BD-32-3
13719;17,8;2;17;2;11789;11789-A-42-6
13720;20,93;2;25;1;11790;11790-B-302-31
13721;30,04;2;36;2;11791;11791-BT-41-1
13722;94,61;2;69;3;11792;11792-CD-120-1
13723;71,84;2;71;3;11793;11793-A-683-106
13724;77,13;1;77;4;11794;11794-AL-104-34
13725;82,39;2;83;4;11795;11795-BD-4-120
13726;27,84;2;28;1;11796;11796-EI-47-2
13727;87,16;2;82;4;11797;11797-AO-1464-56
13728;87,33;1;90;4;11798;11798-AD-3-129
13729;30,48;2;31;1;11799;11799-AO-617-126
13730;60,2;2;57;3;11800;11800-AK-658-349
13731;64,64;2;64;4;11801;11801-ZS-1196-65
13732;121;1;81;5;11802;11802-AY-47-21
13733;93,23;1;77;4;11803;11803-AE-5-35
13734;34,92;2;35;2;11804;11804-ZA-265-310
13735;67,1;2;63;3;11805;11805-BO-21-141
13736;86,63;1;89;5;11806;11806-AB-1001-38
13737;83,13;2;82;4;11807;11807-AD-350-22
13738;101,24;2;100;5;11808;11808-BD-456-13
13739;103,48;2;109;6;11809;11809-BD-772-103
13740;19,49;2;32;1;11810;11810-AM-249-68
13741;78,45;2;79;4;11811;11811-AB-17-111
13742;73,84;2;73;4;11812;11812-BV-118-4
13743;18,56;2;19;1;11813;11813-AC-270-3
13744;84,74;1;63;3;11814;11814-AS-377-8
13745;60,32;2;56;2;11815;11815-IX-184-110
13746;24,3;2;23;1;11816;11816-NK-96-80
13747;60,91;2;60;3;11817;11817-BM-544-15
13748;48,14;2;44;4;11818;11818-AC-181-2
13749;41,66;2;42;2;11819;11819-BL-488-66
13750;29,92;2;27;1;11820;11820-BT-344-65
13751;38,54;2;38;1;11821;11821-CK-134-22
13752;97,75;1;97;5;11822;11822-C-670-2
13753;23,76;2;25;1;11823;11823-BL-38-4
13754;28,26;2;27;1;11824;11824-AD-249-17
13755;41,93;2;41;2;11825;11825-AW-1155-22
13756;49,95;2;49;2;11826;11826-ZW-224-30
13757;17,03;2;17;1;11827;11827-AD-124-3
13758;31;2;31;1;11827;11827-AD-124-4
13759;95,35;2;93;5;11828;11828-AI-22-14
13760;80,8;2;76;4;11828;11828-AI-22-15
13761;37,96;2;40;3;11829;11829-AA-222-20
13762;64,42;2;63;3;11830;11830-A-1232-45
13763;50,65;2;51;2;11831;11831-BD-71-5
13764;69,61;2;70;4;11832;11832-AF-20-19
13765;24,47;2;25;1;11833;11833-BM-53-20
13766;56,06;2;56;2;11834;11834-CQ-2-14
13767;55,36;2;59;3;11835;11835-FZ-15-75
13768;65,15;1;66;3;11836;11836-AV-65-2
13769;69,02;2;71;4;11837;11837-AB-733-10
13770;77,92;2;98;4;11838;11838-AE-194-5
13771;43,2;2;43;2;11838;11838-AE-194-4
13772;59,72;2;67;3;11839;11839-AV-480-81
13773;64,36;2;64;3;11840;11840-AR-139-36
13774;92,41;1;91;2;11841;11841-AD-188-2
13775;36,86;2;31;2;11842;11842-BT-15-20
13776;41,27;2;42;3;11842;11842-BT-15-33
13777;45;2;45;3;11843;11843-AL-537-3
13778;62,35;2;63;3;11844;11844-BP-528-3
13779;222,97;1;170;3;11845;11845-AS-71-1
13780;59,81;2;59;4;11846;11846-AH-210-17
13781;45,12;2;44;2;11847;11847-BS-40-23
13782;49,46;2;57;2;11847;11847-BS-40-17
13783;68,37;2;67;3;11847;11847-BS-40-14
13784;73,65;2;73;3;11847;11847-BS-40-1
13785;26;2;24;1;11848;11848-H-1031-28
13786;51,23;2;50;2;11849;11849-DM-108-4
13787;107,35;2;103;3;11850;11850-A-813-9
13788;38,77;2;38;2;11851;11851-BH-582-154
13789;59,36;2;60;2;11852;11852-BR-163-6
13790;46,69;2;46;2;11853;11853-CN-68-100
13791;51,15;2;51;2;11854;11854-LO-702-155
13792;42,01;2;43;2;11855;11855-ML-59-131
13793;38,57;2;38;1;11856;11856-AD-164-320
13794;67,3;2;67;3;11857;11857-AL-476-70
13795;78,03;1;79;4;11858;11858-AR-45-4
13796;99,57;1;99;5;11859;11859-C-1467-6
13797;76,97;2;77;3;11860;11860-C-7910-22
13798;70;2;70;1;11861;11861-A-537-2
13799;42,64;2;43;1;11862;11862-BW-12-7
13800;69,15;2;55;3;11863;11863-EA-5-128
13801;59,72;2;55;3;11863;11863-EA-5-127
13802;65,31;2;64;3;11864;11864-LV-81-4
13803;85,46;2;84;4;11865;11865-BI-98-43
13804;55,31;2;52;3;11866;11866-AT-36-32
13805;66,08;2;64;3;11867;11867-AY-239-17
13806;59,5;2;52;2;11868;11868-AC-30-3
13807;62,42;2;63;3;11869;11869-AP-395-8
13808;74,25;2;71;3;11870;11870-AL-158-106
13809;59,92;2;60;3;11870;11870-AL-158-107
13810;19,26;2;18;1;11871;11871-802-B-312-4
13811;84,43;2;58;3;11872;11872-806-C-153-1
13812;36,96;2;38;3;11873;11873-810-D-105-8
13813;41,03;2;43;3;11874;11874-815-I-123-6
13814;78,72;2;75;3;11875;11875-818-D-27-3
13815;18,72;2;20;1;11876;11876-822-H-113-1
13816;41,77;2;40;2;11877;11877-826-D-110-4
13817;29;2;28;3;11878;11878-835-A-83-4
13818;46,12;2;47;2;11879;11879-843-N-67-3
13819;73,59;2;74;4;11880;11880-858-R-72-40
13820;60,49;2;61;4;11881;11881-891-H-18-15
13821;68,24;2;67;3;11882;11882-900-D-39-33
13822;81;2;93;4;11883;11883-AT-9-19
13823;50,99;2;50;2;11884;11884-AO-54-31
13824;23;2;23;1;11885;11885-AB-71-11
13825;37,76;2;38;2;11886;11886-BC-227-11
13826;84,56;2;90;3;11887;11887-BL-353-102
13827;98,77;1;114;6;11888;11888-F-2435-1
13828;70,61;2;70;3;11889;11889-C-171-363
13829;71,41;2;73;3;11889;11889-C-171-348
13830;68,32;2;69;3;11890;11890-B-1876-11
13831;51,25;2;48;2;11891;11891-EY-599-4
13832;26;2;26;1;11892;11892-813-AD-29-1240
13833;53,13;2;53;2;11893;11893-RS-125-118
13834;38,88;2;39;1;11894;11894-AV-191-37
13835;59,77;2;60;3;11895;11895-AN-231-84
13836;31,15;2;31;2;11896;11896-LP-143-42
13837;107,77;1;110;4;11897;11897-OP-19-97
13838;91,77;2;70;3;11898;11898-AA-197-1
13839;128;2;55;3;11899;11899-K-712-1
13840;112,9;2;130;4;11900;11900-AO-751-7
13841;81,42;2;70;4;11901;11901-AL-43-7
13842;78,06;2;78;4;11902;11902-AE-554-31
13843;68;1;68;4;11903;11903-AC-23-1
13844;66,4;1;68;4;11903;11903-AC-23-4
13845;36,32;2;35;2;11904;11904-AZ-166-12
13846;48,25;2;48;2;11905;11905-AP-109-64
13847;97,44;2;99;5;11906;11906-AM-45-7
13848;13,44;2;14;1;11907;11907-HW-92-55
13849;52,8;2;56;4;11908;11908-BC-157-5
13850;89,6;1;85;3;11909;11909-BP-156-2
13851;56,92;2;58;3;11910;11910-AC-380-31
13852;84,29;1;83;4;11911;11911-BH-130-13
13853;76,73;2;75;2;11912;11912-AH-429-2
13854;65,2;2;65;3;11913;11913-BM-102-12
13855;66,8;2;67;3;11913;11913-BM-102-14
13856;64,02;2;66;3;11914;11914-CR-16-45
13857;25,1;2;25;2;11915;11915-AI-63-10
13858;91,88;2;85;4;11916;11916-AH-290-104
13859;46,2;1;48;1;11917;11917-BB-180-3
13860;42,34;2;42;2;11918;11918-DX-289-114
13861;67,55;2;67;3;11919;11919-AR-580-8
13862;39,33;2;39;2;11920;11920-BR-744-616
13863;69;2;69;3;11921;11921-BC-291-2
13864;54,19;2;56;2;11921;11921-BC-291-1
13865;61,5;2;58;3;11922;11922-AX-167-319
13866;61,6;2;61;3;11923;11923-AA-13-1
13867;95,49;2;93;3;11924;11924-AD-168-2
13868;84,1;2;83;4;11925;11925-AB-57-105
13869;76,12;2;79;4;11926;11926-BL-532-5
13870;13,7;2;14;1;11927;11927-CV-841-12
13871;66,77;2;66;3;11928;11928-AN-381-27
13872;64,96;2;64;3;11928;11928-AN-381-15
13873;22,66;2;23;1;11929;11929-TL-52-12
13874;23,04;2;23;1;11930;11930-AN-396-1
13875;64,04;2;64;3;11931;11931-AK-623-1
13876;66,9;2;40;2;11932;11932-AK-624-5
13877;37,98;2;38;2;11933;11933-BC-1127-120
13878;42,5;2;45;2;11933;11933-BC-1127-113
13879;18,99;2;21;1;11934;11934-AN-43-70
13880;44,35;2;42;2;11934;11934-AN-43-234
13881;90;1;85;4;11935;11935-ZD-27-2
13882;54,48;2;55;3;11936;11936-AX-22-28
13883;54,94;2;57;2;11937;11937-AT-87-14
13884;85,29;2;86;4;11938;11938-AO-42-313
13885;54,6;2;58;2;11938;11938-AO-42-233
13886;71;2;72;3;11939;11939-AM-8-102
13887;28,7;2;28;1;11940;11940-B-251-26
13888;32,12;2;30;1;11941;11941-AL-19-39
13889;20,22;2;21;1;11942;11942-AO-47-37
13890;100,75;2;100;4;11943;11943-AF-11-8
13891;6;2;103;5;11944;11944-AF-3-23
13892;21,2;2;21;1;11945;11945-AI-94-43
13893;30,05;2;35;1;11946;11946-BL-15-19
13894;158,95;2;154;5;11947;11947-AB-89-11
13895;84,02;2;85;3;11948;11948-AF-33-100
13896;76,01;2;60;3;11949;11949-AZ-1-3
13897;52,13;2;50;3;11950;11950-BC-106-9
13898;10,55;2;16;1;11951;11951-BD-103-16
13899;45,13;2;48;2;11952;11952-AZ-13-21
13900;17,13;2;15;1;11953;11953-AZ-63-29
13901;108,55;2;106;4;11954;11954-EZ-18-147
13902;24,74;2;26;2;11955;11955-AM-34-10
13903;38,88;2;38;1;11956;11956-AY-22-8
13904;24,61;2;25;1;11957;11957-BR-156-109
13905;29,5;2;26;1;11958;11958-BY-40-410
13906;83,8;2;79;3;11959;11959-CL-64-3
13907;74,43;2;74;3;11960;11960-AF-34-13
13908;42,65;2;41;2;11961;11961-AL-61-2463
13909;18,14;2;37;1;11962;11962-AQ-29-10
13910;20,15;2;21;1;11963;11963-BO-62-48
13911;21,31;2;23;1;11964;11964-BQ-9-19
13912;51,1;2;56;3;11964;11964-BQ-9-18
13913;46,93;2;45;3;11965;11965-BZ-5-28
13914;29,98;2;29;2;11966;11966-CS-46-16
13915;24,3;2;24;1;11966;11966-CS-46-51
13916;44,6;2;43;2;11967;11967-AD-43-16
13917;50,8;2;50;3;11968;11968-AG-68-15
13918;114,44;2;120;5;11969;11969-CN-27-107
13919;135,05;2;135;4;11970;11970-FQ-3-33
13920;176,61;2;178;7;11971;11971-CO-62-83
13921;48,7;2;49;3;11972;11972-CP-5-5
13922;26,07;2;26;1;11972;11972-CP-5-20
13923;44,85;2;29;2;11973;11973-AL-180-13
13924;151,05;2;155;5;11974;11974-AU-103-13
13925;83,62;2;84;4;11975;11975-BR-22-1307
13926;29,11;2;65;3;11976;11976-CF-182-4
13927;18,06;2;26;1;11977;11977-DT-38-62
13928;37,58;2;36;2;11978;11978-AA-12-15
13929;70;2;62;3;11979;11979-466-AC-13-2
13930;18,94;2;22;1;11980;11980-CL-129-1
13931;68,77;2;68;3;11981;11981-AE-19-35
13932;40,12;2;37;2;11982;11982-BE-463-5
13933;99,06;1;80;4;11983;11983-D-1628-54
13934;91;2;89;4;11984;11984-BI-740-203
13935;87,37;2;90;4;11985;11985-AT-134-8
13936;74,79;1;63;3;11986;11986-AD-129-2
13937;41,4;2;41;2;11987;11987-C-1003-33
13938;109,25;2;100;4;11988;11988-AN-992-2
13939;70,35;2;69;1;11989;11989-AI-56-29
13940;76,88;1;82;4;11990;11990-AD-380-1
13941;86,1;2;86;5;11991;11991-BA-315-31
13942;67,23;2;72;4;11992;11992-AB-25-311
13943;123,05;1;124;5;11993;11993-C-1354-40
13944;25,83;2;26;1;11994;11994-AH-882-15
13945;49,58;2;50;2;11995;11995-AK-357-23
13946;35,16;2;29;2;11996;11996-AR-165-12
13947;103,03;2;103;5;11997;11997-AD-358-4064
13948;162,15;1;130;5;11998;11998-E-185-23
13949;117,5;1;117;5;11999;11999-AZ-416-1
13950;73,6;2;76;4;12000;12000-AI-370-117
13951;79,21;2;65;3;12001;12001-AW-62-49
13952;74,48;2;74;4;12002;12002-AD-12-413
13953;76,64;2;77;4;12002;12002-AD-12-422
13954;120,27;1;103;4;12003;12003-C-157-17
13955;29,16;2;30;2;12004;12004-BO-520-3
13956;65,03;2;50;3;12005;12005-BO-547-10
13957;116,21;2;116;4;12006;12006-AE-175-4
13958;82,61;2;70;3;12007;12007-AI-214-8
13959;137,1;1;141;7;12008;12008-AM-24-15
13960;38,55;2;38;2;12009;12009-DP-45-16
13961;37,89;2;38;2;12009;12009-DP-45-37
13962;34,78;2;34;2;12010;12010-AL-525-51
13963;13,16;2;13;1;12010;12010-AL-525-91
13964;65,47;2;71;3;12011;12011-BX-118-16
13965;75,25;2;60;3;12012;12012-M-1304-11
13966;99,03;1;91;4;12013;12013-CM-155-8
13967;16,79;2;16;1;12014;12014-AP-500-11
13968;34,02;2;39;2;12015;12015-AR-315-33
13969;42,86;2;41;2;12016;12016-AZ-961-14
13970;19;2;20;1;12017;12017-DI-408-11
13971;43,5;2;44;2;12018;12018-CW-98-363
13972;35,35;2;39;1;12019;12019-AB-429-2
13973;62,81;2;63;3;12020;12020-A-2346-3
13974;89,21;1;88;4;12021;12021-ZK-69-18
13975;84,72;2;87;4;12022;12022-AK-351-247
13976;69,62;2;68;3;12022;12022-AK-351-255
13977;122,67;2;125;6;12023;12023-BN-119-56
13978;80,3;2;81;4;12024;12024-CI-93-10
13979;52,38;2;53;2;12024;12024-CI-93-516
13980;81,01;2;81;4;12024;12024-CI-93-106
13981;76,03;2;76;3;12025;12025-AV-70-27
13982;64;2;64;3;12026;12026-AD-450-63
13983;67,88;2;68;3;12027;12027-AN-126-1192
13984;73,06;2;80;3;12028;12028-AY-415-35
13985;65,43;2;66;3;12029;12029-AI-935-8
13986;33,55;2;34;2;12030;12030-AC-173-7
13987;140,07;1;118;5;12031;12031-B-289-88
13988;39,22;2;41;2;12032;12032-BD-41-14
13989;84,02;2;81;4;12033;12033-Z-58-158
13990;35,45;2;36;1;12034;12034-AB-25-1
13991;38,69;2;38;2;12035;12035-Q-178-14
13992;20,27;2;21;1;12036;12036-Q-83-75
13993;26,49;2;28;1;12036;12036-Q-83-1
13994;26,01;2;22;2;12037;12037-X-143-28
13995;65,03;2;64;2;12038;12038-AM-210-93
13996;37,84;2;37;2;12039;12039-O-102-5
13997;46,07;2;46;2;12040;12040-H-165-55
13998;62,04;2;61;3;12041;12041-U-165-13
13999;19,54;2;20;1;12042;12042-Y-37-18
14000;120,06;2;120;6;12043;12043-Y-99-46
14001;52,33;2;54;3;12044;12044-J-195-151
14002;46,32;2;46;2;12045;12045-J-259-218
14003;67,66;2;77;3;12046;12046-B-123-205
14004;53,56;2;51;3;12047;12047-AI-8-7
14005;64,77;2;65;3;12048;12048-AB-270-106
14006;58,43;2;58;3;12049;12049-BZ-90-2
14007;35,99;2;36;2;12050;12050-AC-62-11
14008;58,6;2;58;3;12051;12051-BJ-63-64
14009;37,8;2;36;2;12052;12052-O-152-10
14010;20,08;2;25;1;12053;12053-P-76-2
14011;61,04;2;65;3;12054;12054-AX-68-5084
14012;88,93;2;89;4;12055;12055-AP-608-55
14013;17,33;2;19;1;12056;12056-L-109-50
14014;57,05;2;56;3;12057;12057-AP-142-40
14015;44,43;2;42;2;12058;12058-E-249-87
14016;69;2;67;4;12058;12058-E-249-45
14017;67,65;2;68;4;12058;12058-E-249-311
14018;52,23;2;54;2;12059;12059-Q-119-38
14019;71,47;2;70;3;12060;12060-EX-121-23
14020;55,41;2;90;4;12061;12061-M-86-6
14021;42,81;2;40;2;12062;12062-A-133-16
14022;45,43;2;40;2;12062;12062-A-133-24
14023;41,15;2;41;2;12063;12063-AB-77-64
14024;61,24;2;57;3;12064;12064-J-102-110
14025;73,98;2;72;4;12064;12064-J-102-106
14026;75,37;2;62;3;12065;12065-BJ-82-432
14027;50,85;2;50;2;12066;12066-AM-609-43
14028;62,01;2;62;3;12067;12067-CH-293-126
14029;28,86;2;28;1;12068;12068-AO-824-428
14030;23,95;2;23;2;12069;12069-AL-180-7
14031;39,99;2;40;2;12070;12070-AI-219-75
14032;48,75;2;48;2;12071;12071-AD-10-14
14033;48,84;2;46;3;12072;12072-BC-11-2
14034;78,1;2;79;4;12073;12073-BW-651-4
14035;34,56;2;34;2;12074;12074-AH-131-24
14036;55,4;2;55;3;12074;12074-AH-131-31
14037;47,6;2;49;2;12075;12075-AX-75-15
14038;56,02;2;56;3;12076;12076-BO-52-45
14039;39,62;1;64;3;12077;12077-AA-246-1
14040;92,94;1;95;4;12078;12078-F-999-246
14041;30,95;2;30;1;12079;12079-C-225-57
14042;62,43;2;60;2;12080;12080-BR-60-54
14043;25,56;2;25;1;12081;12081-BS-429-29
14044;55,74;2;56;2;12082;12082-CP-478-152
14045;73,38;1;50;2;12083;12083-CI-62-2
14046;48,8;2;50;2;12084;12084-BH-323-1008
14047;23,63;2;23;1;12085;12085-AZ-261-98
14048;63,7;2;64;3;12086;12086-CM-224-115
14049;271,58;2;25;1;12087;12087-KI-21-2
14050;48,52;2;47;2;12088;12088-KX-156-13
14051;15,85;2;16;1;12089;12089-NC-12-143
14052;20,85;2;20;1;12090;12090-AD-96-38
14053;72,8;2;68;3;12091;12091-AE-347-23
14054;69,59;2;68;3;12091;12091-AE-347-20
14055;39,66;2;40;2;12092;12092-AK-28-1
14056;55,14;2;55;3;12093;12093-AN-290-14
14057;44,8;1;44;3;12094;12094-DN-102-29
14058;18,48;2;18;1;12095;12095-CY-96-1271
14059;40,64;2;36;1;12096;12096-AD-237-2
14060;29,01;2;28;1;12097;12097-AV-36-110
14061;35,55;2;36;2;12098;12098-AP-121-2
14062;75,02;2;74;3;12099;12099-802-B-330-141
14063;67,72;2;64;3;12100;12100-820-B-56-28
14064;29,69;2;25;1;12101;12101-830-L-153-2
14065;36,21;2;36;2;12102;12102-836-D-23-163
14066;137,39;2;150;5;12103;12103-839-C-123-1
14067;67,87;2;69;2;12104;12104-852-A-115-21
14068;27,07;2;30;1;12105;12105-855-E-61-6
14069;31,05;2;32;2;12106;12106-875-X-51-9
14070;52,12;2;55;3;12107;12107-899-A-19-235
14071;42,41;2;42;3;12108;12108-AH-359-17
14072;30,37;2;30;2;12108;12108-AH-359-1
14073;95,51;2;80;4;12109;12109-AB-20-13
14074;36,38;2;40;1;12110;12110-AE-44-415
14075;24,43;2;24;2;12111;12111-AE-248-59
14076;4,56;2;72;2;12112;12112-CE-271-10
14077;35,09;2;45;2;12113;12113-AR-44-41
14078;36,6;2;38;2;12114;12114-DM-126-11
14079;72,78;2;72;4;12115;12115-HW-133-23
14080;24,07;2;24;2;12116;12116-AB-116-4
14081;75,37;2;67;3;12117;12117-AD-73-10
14082;51,65;2;52;2;12118;12118-B-2293-1
14083;62;2;65;4;12119;12119-KT-95-5
14084;42,93;2;42;2;12120;12120-B-1928-13
14085;79,19;2;75;5;12121;12121-BV-372-692
14086;125,84;1;98;3;12122;12122-AP-221-12
14087;83,99;2;86;4;12123;12123-CN-4-14
14088;20,9;2;20;1;12124;12124-CD-4-28
14089;94,3;2;87;4;12125;12125-EY-534-7
14090;80,08;1;80;4;12126;12126-AM-730-2
14091;51,16;2;52;2;12127;12127-AN-2-6
14092;95,52;1;95;4;12128;12128-AL-130-3
14093;79,83;2;77;4;12129;12129-DI-167-46
14094;66,82;1;80;3;12130;12130-AV-71-1
14095;36,8;2;32;2;12131;12131-BE-129-6
14096;40,07;2;26;2;12132;12132-BK-228-257
14097;100,3;2;100;4;12133;12133-DC-283-1
14098;107,2;2;104;3;12133;12133-DC-283-2
14099;45,34;2;46;2;12134;12134-AI-470-6
14100;23,11;2;22;1;12135;12135-AI-316-14
14101;45,27;2;46;2;12136;12136-AD-256-16
14102;72,23;2;75;3;12137;12137-BY-18-31
14103;62,58;2;63;3;12138;12138-AC-1101-38
14104;21,86;2;22;1;12139;12139-EK-187-7112
14105;18,3;2;18;1;12139;12139-EK-187-7003
14106;38,11;2;47;2;12140;12140-EV-443-7
14107;41,98;2;42;2;12141;12141-CM-237-95
14108;23,91;2;30;1;12142;12142-AI-927-11
14109;83,71;1;83;4;12143;12143-AL-57-7
14110;60,95;2;60;3;12144;12144-AP-108-100
14111;40,01;2;40;2;12145;12145-375-AC-174-3
14112;86;2;86;4;12146;12146-AH-210-33
14113;46;2;56;3;12147;12147-AK-114-2
14114;50,45;2;50;2;12148;12148-355-B-5443-14
14115;42,27;2;42;3;12149;12149-CL-79-3
14116;49,7;2;49;3;12150;12150-MR-3-3
14117;67,44;2;72;3;12151;12151-BI-212-22
14118;47,73;2;51;2;12151;12151-BI-212-7
14119;87,81;2;92;3;12152;12152-LX-150-5
14120;40,55;2;41;2;12153;12153-BK-216-12
14121;69,84;2;83;3;12154;12154-AC-73-322
