idAdresse;noVoie;B_T_Q;typeVoie;nomVoie;idcodeDepartement_codeCommune
13618;1;;RUE;DU PARC;45155
13619;1;;RUE;HORTENSE SCHNEIDER;47001
13620;5015;;RTE;DU PONT DE BARROY;47201
13621;23;;RUE;DES ORMEAUX;49007
13622;15;;AV;DE LA FRANCAISERIE;49323
13623;20;;AV;D EVENTARD;49331
13624;57;;RES;LES MAISONS DE LA PLAGE;50403
13625;14;;RUE;FRANCOIS BONAL;51230
13626;12;;RUE;DU PAULMIER;51230
13627;25;;RUE;LESAGE;51454
13628;25;;LOT;LE CLOS LES JARDINS D EGID;54270
13629;3;;RUE;DU QUARTIER MERMOZ;54280
13630;8573;;CHS;DES BERNACHES;56034
13631;50;;RUE;DE LA CLOCHE;59178
13632;39;;RUE;FAIDHERBE;59220
13633;98;;RUE;JULES FERRY;59360
13634;12;;RUE;D ALSACE;59410
13635;60;;RUE;DE LILLE;59421
13636;15;;RUE;GAMBETTA;59574
13637;14;;PL;DU GEN DE GAULLE;59586
13638;10;;RUE;CHARLES BOUDEVILLE;60012
13639;199;;RUE;DU DR CHOPINET;60068
13640;6;T;RUE;DES BLATRIERS;60559
13641;5;;RUE;RENOIR;60612
13642;1;;PAS;BUEIL;62765
13643;2;;RUE;ERMEND BONNAL;64102
13644;3;;AV;DE LA REINE VICTORIA;64122
13645;18;;AV;EDOUARD HERRIOT;69243
13646;19;;ALL;DU BARAILLON;69244
13647;36;;RUE;DE LA CROIX FLEURIE;69264
13648;281;;CRS;EMILE ZOLA;69266
13649;60;;AV;EDOUARD HERRIOT;69275
13650;51;;RTE;DE GENEVE;69286
13651;28;;RTE;NATIONALE 6;69287
13652;21;;RUE;DANTON;69383
13653;46;B;CRS;RICHARD VITTON;69383
13654;25;;RUE;CLAUDE HILLERET;72181
13655;88;;AV;DE LA PLAINE;74010
13656;120;;RUE;MONTMARTRE;75102
13657;6;;RUE;DU GRENIER SAINT LAZARE;75103
13658;25;;RUE;FREDERIC SAUTON;75105
13659;38;;RUE;DES BOULANGERS;75105
13660;41;;RUE;PIERRE NICOLE;75105
13661;10;;RUE;DES QUATRE VENTS;75106
13662;133;;RUE;DE SEVRES;75106
13663;43;;RUE;DE VERNEUIL;75107
13664;22;;RUE;OUDINOT;75107
13665;7;;RUE;D OLIVET;75107
13666;31;;AV;MONTAIGNE;75108
13667;55;;AV;FRANKLIN D ROOSEVELT;75108
13668;19;;RUE;DE ROCHECHOUART;75109
13669;128;;RUE;DU FBG POISSONNIERE;75110
13670;129;;RUE;DU FBG SAINT DENIS;75110
13671;88;;RUE;OBERKAMPF;75111
13672;18;;RUE;CROZATIER;75112
13673;6;;RUE;ALBERT BAYET;75113
13674;95;;RUE;BOILEAU;75116
13675;49;;RUE;DE BOULAINVILLIERS;75116
13676;15;;RUE;DES BELLES FEUILLES;75116
13677;171;;RUE;DE LA POMPE;75116
13678;8;;RUE;PAUL VALERY;75116
13679;25;;AV;PIERRE 1ER SERBIE;75116
13680;6;;RUE;DU DEBARCADERE;75117
13681;7;;RUE;DENIS POISSON;75117
13682;133;;AV;DE WAGRAM;75117
13683;19;B;RUE;JOUFFROY D'ABBANS;75117
13684;1;;RUE;VAUVENARGUES;75118
13685;6;;BD;DE CLICHY;75118
13686;19;;RUE;DES POISSONNIERS;75118
13687;5;;RUE;DU SIMPLON;75118
13688;33;B;RUE;DOUDEAUVILLE;75118
13689;3;;IMP;MOLIN;75118
13690;30;;AV;DE FLANDRE;75119
13691;127;;AV;JEAN JAURES;75119
13692;130;;RUE;DES COURONNES;75120
13693;2;;RUE;ROMAIN DOCQUET;76429
13694;11;;RUE;DOCTEUR BONNET;76447
13695;9006;;;IMM CERVIN;76476
13696;17;;RUE;FRANCOIS MITTERRAND;76498
13697;18;;RUE;GUY DE MAUPASSANT;76758
13698;12;;RUE;DES SAPINS;77014
13699;10;;RUE;HENRI ROL TANGUY;77108
13700;19;;RUE;EUGENE VARLIN;77118
13701;61;;RUE;SAINT FARON;77284
13702;6;;RUE;DES FOSSES;77288
13703;5;;AV;DU GENERAL DE GAULLE;77350
13704;4;;IMP;DES TILLEULS;77373
13705;151;;AV;EUGENE VARLIN;77514
13706;1;;PL;SACHA GUITRY;78073
13707;47;;RUE;DES FLEURS;78123
13708;3;;RUE;CESAR FRANCK;78242
13709;99;;RUE;VICTOR HUGO;78242
13710;8;;ALL;FRANCE BLOCH;78297
13711;7;;AV;DE DENTON;78423
13712;9;;RUE;DE LA FONTAINE ST MARTIN;78502
13713;42;;RUE;ST LEGER;78551
13714;1;;AV;DES BUISSONS;78575
13715;37;;RUE;LAMARTINE;78575
13716;82;;RUE;PRESIDENT ROOSEVELT;78586
13717;1;C;RUE;DANIELE CASANOVA;78621
13718;1;;PAS;JULIETTE;78686
13719;12;;RUE;YVER;79191
13720;6;;RUE;DE L EGLISE;80533
13721;4;;RUE;RINGOIS;80649
13722;4;;RUE;DE LA COMEDIE;82121
13723;1;;RUE;DES VOILIERS;83068
13724;9001;;;STE FRANCOISE RUE LOUIS BO;83071
13725;5216;;;LES OURES;83081
13726;146;;RUE;DE BRETAGNE;83118
13727;55;;RTE;DE LA CORNICHE;83118
13728;4;;TRA;2EME TRAV DE LA CABANETTE;83127
13729;36;;RUE;DE LA GITE;85092
13730;4;D;RUE;LEON BLUM;91103
13731;52;;AV;DU PETIT CHATEAU;91114
13732;3;B;RUE;DU HARAS;91122
13733;23;;AV;GABRIELLE D'ESTREES;91179
13734;131;;RUE;DE LA REPUBLIQUE;91223
13735;33;;IMP;DES JOURNALIERS;91228
13736;2;;AV;DU GENERAL DE GAULLE;91326
13737;8;;CHE;DE LA VIEILLE VIGNE;91377
13738;10;;ALL;DES ECOLES;91679
13739;46;;AV;BOIS DE VERRIERES;92002
13740;272;;AV;D ARGENTEUIL;92004
13741;5;;ALL;DES MARRONNIERS;92007
13742;16;;RUE;DU GENERAL LECLERC;92009
13743;56;;RUE;DU GAL ROGUET;92024
13744;9;;RUE;ARMAND SILVESTRE;92026
13745;97;;RUE;DANTON;92044
13746;75;Q;RUE;DE VILLIERS;92051
13747;21;;RUE;DU CDT BRASSEUR;93005
13748;119;;RUE;DE SAINT GRATIEN;93031
13749;11;;ALL;DU GROS CHENE;93046
13750;41;;RUE;DE ROMAINVILLE;93048
13751;183;;BD;ARISTIDE BRIAND;93048
13752;21;;RUE;DES CAHOUETTES;93049
13753;37;;AV;GEORGES CLEMENCEAU;93049
13754;1;;ALL;DE LA NOISERAIE;93051
13755;50;;AV;DU GEN CHARLES DE GAULLE;93074
13756;26;;RUE;ERIC TABARLY;93078
13757;92;;RUE;VAILLANT COUTURIER;94002
13758;25;;AV;DE LA DIVISION LECLERC;94016
13759;98;;AV;DU PARC;94017
13760;25;;RUE;DE VERDUN;94018
13761;42;;RUE;DE PARIS;94018
13762;9001;;SQ;DES MARGUERITES;94028
13763;147;;RUE;DU GENERAL LECLERC;94028
13764;4;;RUE;DE LA COSARDE;94038
13765;4;;ALL;PAUL ELUARD;94044
13766;24;;AV;DE LA REPUBLIQUE;94046
13767;108;;AV;PIERRE BROSSOLETTE;94058
13768;21;;AV;DU GEN DE GAULLE;94067
13769;18;;RUE;ARISTIDE BRIAND;94068
13770;10;;ALL;DES MEUNIERS;94071
13771;8;;ALL;DES MEUNIERS;94071
13772;32;;RUE;DE BALZAC;94078
13773;2;;RUE;SAINT EUGENE;95197
13774;10;;RUE;DU CHEMIN VERT;95199
13775;56;;BD;SADI CARNOT;95210
13776;19;;RUE;DES DOURDELLES;95388
13777;25;;GR;GRANDE RUE;95424
13778;25;;RUE;GEORGES CLEMENCEAU;95582
13779;61;;RUE;DE LA REPUBLIQUE;95680
13780;845;;RTE;DE MONTJOLY (RD1);97309
13781;6066;;RUE;DES BATTOIRS;1419
13782;9001;;RUE;JEAN DE LA FONTAINE;2408
13783;490;;CHE;DES QUATRE CHEMINS;6004
13784;1;;AV;L ESTEREL;6004
13785;14;;BD;D ALSACE LORRAINE;6011
13786;2;;AV;CAMILLE BLANC;6012
13787;5;;PL;DE LA FONTAINE;6025
13788;106;;AV;FRANKLIN ROOSEVELT;6030
13789;23;;AV;GIACOBI;6088
13790;59;;RTE;DE BELLET;6088
13791;28;;AV;PAUL DOUMER;6104
13792;2;;PL;DE VERDUN;6161
13793;377;;AV;DES FERRAYONNES;6161
13794;34;;RUE;TEILHARD DE CHARDIN;10081
13795;1;;BD;DE LA DOUANE;11145
13796;190;;RUE;DE L INDUSTRIE;11266
13797;8;;RUE;COMPAS;13028
13798;3;;RUE;ERNEST RENAN;13028
13799;20;;RUE;FOUGASSE;13028
13800;9;;RUE;BIR HAKEIM;13201
13801;16;;RUE;CHATEAUREDON;13201
13802;3;;RUE;SENAC;13201
13803;21;;RUE;MIRES;13202
13804;5;;RUE;TURCON;13207
13805;47;;RUE;LIANDIER;13208
13806;21;;AV;MIREILLE;13209
13807;20;;CHE;DE LA RIBASSIERE;13213
13808;79;;BD;DE LA MEDITERRANEE;13215
13809;2;A;ALL;DES CHARMILLES;14366
13810;30;;BD;PITRE CHEVALIER;14754
13811;67;;RUE;ARC DE TRIOMPHE;17415
13812;4;;RUE;GUSTAVE COURBET;17415
13813;35;;RUE;BOURBONNOUX;18033
13814;10;B;RUE;DU PORT FAVIGO;22278
13815;27;;RUE;DES FONTAINES;24037
13816;77;;;TOURNEPIQUE;24086
13817;15;;RUE;DU DOCTEUR ROUX;24547
13818;17;;RUE;DES JARDINS;25056
13819;1;;AV;FOCH;28007
13820;3;;RUE;NICOCHET;28085
13821;9001;;RES;DES CANNES;2A004
13822;5146;;;ARIA DI FONTANA;2A071
13823;21;;BD;VICTOR HUGO;30007
13824;2;;IMP;ROBERT SCHUMAN;30189
13825;328;;RUE;PASTEUR;33063
13826;37;;AV;DE LA GARE;33122
13827;194;;AV;DU MEDOC;33162
13828;9001;;RES;ESPACE ATLANTIQUE CANARIES;33544
13829;3;;IMP;DES CONSULS;34003
13830;9;;RUE;ETIENNE DOLET;34032
13831;5228;F;LOT;LE CLOS DOMITIA;34143
13832;17;;RUE;DU QUATORZE JUILLET;34301
13833;483;;CHE;DE SAINT CLAIR;34301
13834;5789;F;RES;LE GRAND BLEU;34329
13835;1;;RUE;DES MYOSOTIS;35051
13836;2;;RUE;DES SAULES;35093
13837;130;;RUE;DE LORIENT;35238
13838;120;;RUE;DU TEMPLE DE BLOSNE;35281
13839;129;;RUE;JACQUES CARTIER;35287
13840;28;B;RUE;D'EMBAS;35360
13841;33;;AV;LOUIS XI;37132
13842;10;;ALL;DES TILLEULS;38151
13843;2;;ALL;DES CHENES;38179
13844;3;;RUE;DES COTES BRUNES;38253
13845;4;;RUE;DE LA BOUGARDE;39392
13846;10;B;CRS;MARIN;42110
13847;38;;RUE;CAMELINAT;42218
13848;47;;RUE;DESIRE CLAUDE;42218
13849;271;;RUE;DE LOZEPIENNE (VC2);44097
13850;5;;RUE;CHARLES VIAUD;44109
13851;64;;AV;DES PLANTES;44162
13852;2;;AV;DE LA BRANCHOIRE;44162
13853;40;;RUE;DU CHAPEAU BERGER;44215
13854;122;;BD;DE LAMBALLE;45147
13855;2;;RUE;GEORGES POPOT;45147
13856;25;;RUE;DE LA LIONNE;45234
13857;6;;BD;SYLVAIN DUMON;47001
13858;2;;RUE;DU SGT BOBILLOT;49007
13859;3;;RES;DE LATTRE DE TASSIGNY;49007
13860;34;;RUE;CHEF DE VILLE;49007
13861;39;;RUE;DU DOC RENE LAENNEC;49099
13862;9;;RUE;DU GENERAL EDMOND BUAT;51108
13863;19;;RUE;DE MONTREAL;54322
13864;13;;RUE;CARNOT;54323
13865;87;;RUE;DE METZ;54395
13866;;;ALL;DES JACINTHES;59173
13867;1;;RUE;DE L ARBRISSEAU;59220
13868;34;;RUE;DU PARC;59368
13869;230;;AV;DE LA REPUBLIQUE;59368
13870;58;;RUE;EMILE DELLETTE;59646
13871;25;;ALL;DU VALOIS;60141
13872;1;;RUE;AIME CESAIRE;62065
13873;67;;RUE;DE LA TOUR D ODRE;62160
13874;5005;F;RES;L'ARTESIENNE;62587
13875;6;;RUE;MAURICE LINGLIN;62765
13876;1;;AV;LAHONTINE;64122
13877;7;;AV;DES MIMOSAS;64260
13878;9;;BD;THIERS;64483
13879;15;;PL;CLEMENCEAU;65025
13880;18;;RTE;DE PIERREFITTE;65138
13881;83;B;RUE;KLEBER PROLONGEE;65440
13882;1;C;RUE;DUPONT;65440
13883;1725;;RTE;DE LA GIRAUDIERE;69067
13884;2;;IMP;DU MONTEILLER;69143
13885;639;;RUE;NATIONALE;69264
13886;238;;RUE;GARIBALDI;69383
13887;43;;RUE;EUGENE PONS;69384
13888;18;;RUE;JOSEPHIN SOULARY;69384
13889;23;;BD;DES CASTORS;69385
13890;11;;RUE;MARIE MADELEINE FOURCADE;69387
13891;8;T;RUE;D'ALGER;72181
13892;43;;BD;MAL DE TASSIGNY;73008
13893;7;;RUE;DU PONT ROMAIN;74010
13894;32;;RUE;DU DOCTEUR COQUAND;74012
13895;26;;RUE;DE VALLARD;74133
13896;5;;RUE;DES PROUVAIRES;75101
13897;34;;RUE;D ABOUKIR;75102
13898;15;;BD;DE BONNE NOUVELLE;75102
13899;9;;RUE;DES GRAVILLIERS;75103
13900;8;;RUE;GEOFFROY ST HILAIRE;75105
13901;3;;RUE;SAINTE BEUVE;75106
13902;33;;RUE;DE LILLE;75107
13903;61;;RUE;DE VARENNE;75107
13904;9;;AV;DE BRETEUIL;75107
13905;5;;RUE;DU CHAMP DE MARS;75107
13906;14;;RUE;MALAR;75107
13907;2;;RUE;MALEVILLE;75108
13908;22;;RUE;PETRELLE;75109
13909;257;;RUE;DU FBG ST MARTIN;75110
13910;170;;RUE;DU FBG SAINT DENIS;75110
13911;8;;RUE;VALENCIENNES;75110
13912;111;;BD;DE MAGENTA;75110
13913;90;;RUE;DU FAUBOURG DU TEMPLE;75111
13914;102;;RUE;AMELOT;75111
13915;161;;AV;LEDRU ROLLIN;75111
13916;61;;BD;PONIATOWSKI;75112
13917;8;B;RUE;DES GOBELINS;75113
13918;98;;BD;AUGUSTE BLANQUI;75113
13919;110;;AV;DENFERT ROCHEREAU;75114
13920;66;;AV;JEAN MOULIN;75114
13921;151;;RUE;DU CHATEAU;75114
13922;163;;BD;LEFEBVRE;75115
13923;4;;RUE;MARIO NIKIS;75115
13924;14;;RUE;DE LA CROIX NIVERT;75115
13925;15;;RUE;DANIEL STERN;75115
13926;20;;RUE;LAKANAL;75115
13927;71;;RUE;DES CEVENNES;75115
13928;6;;RUE;DES BERGERS;75115
13929;18;;RUE;LALO;75116
13930;13;;RUE;DE L ARC DE TRIOMPHE;75117
13931;44;;RUE;DE LEVIS;75117
13932;30;;RUE;NOLLET;75117
13933;74;;PL;DU DR F. LOBLIGEOIS;75117
13934;26;;RUE;DAUTANCOURT;75117
13935;5;;RUE;HOUDON;75118
13936;14;;RUE;CHAMPIONNET;75118
13937;15;;RUE;DE SUEZ;75118
13938;242;;BD;DE LA VILLETTE;75119
13939;204;;RUE;DE CRIMEE;75119
13940;80;;RUE;ALEXANDRE DUMAS;75120
13941;36;;AV;JEAN JAURES;76498
13942;4;;RUE;DES CHALANDS;77058
13943;6;;RUE;DE LA LIBERATION;77153
13944;69;;AV;DU MARECHAL LECLERC;77153
13945;22;;RUE;DE LA HOUE;77268
13946;36;;RUE;DAJOT;77288
13947;4;;RUE;DES CAMPOUAIS;77389
13948;2;;RUE;HENRI BECQUEREL;77445
13949;40;;RUE;LOUIS BECTARD;77479
13950;58;;RUE;DES PONTS;78190
13951;7;;SQ;DE VERSAILLES;78372
13952;13;;AV;DE L ABREUVOIR;78372
13953;104;;RUE;DE LA BRUYERE;78498
13954;36;;RUE;DE LA BRUYERE;78498
13955;23;;RUE;D ANGIVILLER;78517
13956;8;;RUE;DU GENERAL GALLIENI;78686
13957;54;;RUE;DES PRES AUX BOIS;78686
13958;15;;RUE;DU CHATEAU;79124
13959;15;;ALL;PASTEL;80021
13960;11;;PL;DE L HOTEL DE VILLE;80021
13961;24;;RUE;DU FORT;82121
13962;5955;;AV;DES ALLIES;83036
13963;5;;RUE;VOLTAIRE;83069
13964;18;;AV;NOCART;83069
13965;11;;AV;MEDITERRANEE;83069
13966;42;;RUE;AMBROISE CROIZAT;83140
13967;17;;RUE;HENRY LE CHATELIER;84007
13968;6426;F;RUE;ARISTIDE BRIAND;84137
13969;2;;RUE;DE LA GITE;85092
13970;13;;RUE;JOSEPH BENATIER;85194
13971;19;;CHE;DE LA BOTTE MOLLE;86194
13972;65;;RUE;DE LORRAINE;88209
13973;7;;RUE;EDMOND YVON;91027
13974;45;;RUE;DES 3 CHENES;91114
13975;15;;PL;GALIGNANI;91174
13976;13;;PL;ANATOLE FRANCE;91326
13977;95;;RUE;PDT FRANCOIS MITTERRAND;91345
13978;4;;PL;SCHOELCHER;91345
13979;24;;RUE;ARCHANGE;91471
13980;27;;AV;DE LA RESISTANCE;91691
13981;35;;RUE;ROGER SALENGRO;92002
13982;15;;AV;JULES FERRY;92002
13983;40;;RUE;FRANKLIN;92004
13984;13;;AV;ANATOLE FRANCE;92024
13985;18;;RUE;PETIT;92024
13986;5;;RUE;CURTON;92024
13987;1;;RUE;VICTOR HUGO;92025
13988;2;;ALL;MICHEL ANGE;92026
13989;3;;RUE;WATTEAU;92026
13990;18;;RUE;DU 22 SEPTEMBRE;92026
13991;97;;BD;SAINT DENIS;92026
13992;101;;RUE;ARISTIDE BRIAND;92044
13993;13;;RUE;EMILE ZOLA;92046
13994;40;;RUE;DE LA TOUR;92046
13995;2;;RUE;EDMOND CHAMPEAUD;92049
13996;149;;AV;CHARLES DE GAULLE;92051
13997;5;;BD;DU CHATEAU;92051
13998;6;;RUE;PUVIS DE CHAVANNE;92051
13999;31;;RUE;DU QUATRE SEPTEMBRE;92063
14000;40;;RUE;GAMBETTA;92073
14001;7;;ALL;DES TILLEULS;93014
14002;26;;ALL;DU CLOCHER D AULNAY;93046
14003;8;;AV;DES ABRICOTS;93047
14004;30;;RUE;MARCEAU;93048
14005;12;;RUE;D ESTIENNE D ORVES;93050
14006;2;;ALL;DU VAL FLEURI;93051
14007;4;B;BD;DU MIDI;93062
14008;2;;RUE;SAINT DENIS;93064
14009;4;;ALL;DE LA DEUXIEME DB;93064
14010;22;;AV;GABRIEL PERI;93070
14011;1;B;RUE;DE NEUILLY;93077
14012;47;;AV;DU RAINCY;93077
14013;8;;RUE;CHARLES DE GAULLE;94002
14014;5;;RUE;FRANCOISE DOLTO;94011
14015;29;;QUAI;LOUIS FERBER;94015
14016;117;B;RUE;DE PARIS;94018
14017;25;;RUE;REPUBLIQUE;94018
14018;7;;RUE;SAINT SIMON;94028
14019;30;;RUE;EMILE BOUTRAIS;94033
14020;32;;BD;PASTEUR;94034
14021;13;;RUE;MARCEAU;94041
14022;1;;RUE;DES MACONS;94054
14023;138;;AV;DE PARIS;94080
14024;29;;AV;DE LA COMMUNE PARIS;94081
14025;83;;RUE;ANTONIN G BELIN;95018
14026;118;;RUE;JEAN JAURES;95019
14027;5;;RUE;GEORGES RISLER;95197
14028;10;;RUE;MATHIEU CHAZOTTE;95197
14029;38;;RUE;DU DEPART;95210
14030;45;;RUE;DES THERMES;95210
14031;57;;AV;ROGER GUICHARD;95218
14032;7;;;LES RAYES BRUNES;95218
14033;4;;RUE;DE FREPILLON;95394
14034;4;;MAIL;DE LA FONTAINE MARTIN;95491
14035;9;;PL;DE LA PISCINE;95500
14036;5;;SQ;DU PONT VERT;95572
14037;4;;RUE;DE L OISE;95572
14038;34;;RUE;PIERRE BEREGOVOY;95607
14039;8;;AV;DE VILLAINE;6012
14040;26;;RUE;DU CHANOINE TH.GIAUME;6015
14041;31;;AV;CYRILLE BESSET;6027
14042;40;;CHE;DES BREGUIERES;6030
14043;28;;RUE;PIETRA SCRITTA;6083
14044;96;;AV;CORNICHE FLEURIE;6088
14045;290;;AV;SAINT HUBERT;6123
14046;861;;AV;PIERRE SAUVAIGO;6123
14047;5;;RUE;DU PLATEAU CALLISTE;6123
14048;650;;AV;DU GAL DE GAULLE;6123
14049;231;;AV;JEAN AICARD;6123
14050;53;;RUE;PDT DOUMERGUE;6132
14051;2;;RUE;CLEMENT ADER;11069
14052;698;;BD;DU PECH MAYNAUD;11170
14053;3;;RES;LES PORTES DE LA PLAGE 2;11202
14054;1;;AV;MAL DE LATTRE DE TASSIGNY;11262
14055;348;;RES;BALCONS D L MEDITERRANEE 2;11262
14056;5764;;;LE VILLAGE;13007
14057;1;;PL;AUX HUILES;13201
14058;47;;RUE;DE LA REPUBLIQUE;13202
14059;27;;RUE;DU GENIE;13203
14060;139;;AV;CAMILLE PELLETAN;13203
14061;29;;RUE;SAINTE SOPHIE;13204
14062;1;;RUE;LINNE;13204
14063;42;;CRS;GOUFFE;13206
14064;331;;AV;DU PRADO;13208
14065;4;;RUE;DE LA CALANQUE;13208
14066;9046;;CHE;DU VAL DES BOIS;13209
14067;107;;BD;DU CABOT;13209
14068;5168;;;RES LES JARDINS D'EDEN;13209
14069;266;;AV;DES POILUS;13212
14070;58;;RUE;DE LA MAURELLE;13213
14071;39;;CHE;DE GIBBES;13214
14072;5001;F;RUE;DE MISSIRI;13214
14073;23;;RUE;GABRIEL AUDISIO;13214
14074;3;;ESP;MOMMERS;14366
14075;1;B;IMP;DES PERDRIX;16154
14076;6021;;;FIEF BREUILLET;17127
14077;17;;RUE;DE LA REPUBLIQUE;17333
14078;;;ALL;DES ARCADES;22179
14079;13;;RUE;GUSTAVE EIFFEL;22278
14080;9;;IMP;FAYOLLE;23096
14081;7;;SQ;SAINT AMOUR;25056
14082;36;;AV;CARNOT;25056
14083;2;;RUE;DES MAGNOLIAS;26197
14084;12;;BD;DE NORMANDIE;27229
14085;55;;RUE;GABRIEL PERI;28085
14086;9;C;RUE;NICOCHET;28085
14087;14;;RUE;GEORGE SAND;28209
14088;9001;;RES;MONTE MARE  AVE MAL JUIN;2A004
14089;15;;CRS;JEAN NICOLI;2A004
14090;9001;;RES;LES HORIZONS;2A004
14091;120;;RUE;DU FENOUIL;30133
14092;411;;CHE;DU GOLF;30189
14093;6;;RUE;ERNEST DAUDET;30189
14094;66;;AV;DE BORDEAUX;33005
14095;26;;AV;DES ROUGES GORGES;33011
14096;2;;RUE;LAFAYETTE;33032
14097;18;;RUE;CLARE;33063
14098;23;;AV;DE LA REPUBLIQUE;33229
14099;9012;;AV;DU SEMAPHORE CAP FERRET;33236
14100;14;;AV;DU MARECHAL LECLERC;33281
14101;340;;CRS;DE LA LIBERATION;33522
14102;28;T;RUE;PAUL DOUMER;33522
14103;20;;RUE;BOURGES;33522
14104;26;;RUE;GAY;33522
14105;11;;RUE;DE L ESPLANADE;34023
14106;37;;AV;DE LODEVE;34028
14107;5;;BD;PAUL VALERY;34157
14108;3;;AV;JEAN JAURES;35288
14109;25;;AV;DU PDT KENNEDY;37115
14110;58;;RUE;FELIX ESCLANGON;38185
14111;30;;RUE;EMILE GUEYMARD;38185
14112;17;;CRS;BERRIAT;38185
14113;5;;PL;CONDORCET;38185
14114;91;;RUE;ABBE GREGOIRE;38185
14115;709;;RTE;DE GIERES;38422
14116;1280;;RTE;D URIAGE;38422
14117;319;;RUE;DES CHARDONS BLEUS;38567
14118;1;;RUE;GAMBETTA;39368
14119;290;;;LES TRAVERSES;42039
14120;25;;RUE;DORIAN;42052
14121;5;;ALL;SULLY;42223
14122;32;;AV;DE MONDON;43089
14123;13;;RUE;JEAN BARTHELEMY;43157
14124;9;;RUE;HENRI DE BOISFLEURY;44067
14125;19;;RUE;ALEXANDRE FOURNY;44109
14126;12;;RUE;EMILE PEHANT;44109
14127;20;;RUE;ANATOLE LE BRAZ;44109
14128;26;;AV;CHARLOTTE;44132
14129;16;;AV;PORSON;44132
14130;2;;RUE;DU GENERAL DUEZ;44190
14131;13;;PL;GASPARD DE COLIGNY;45234
14132;797;;RUE;DE LA MONTJOIE;45302
14133;10;;RUE;JACQUARD;47001
14134;72;;BD;EUGENE CHAUMIN;49007
14135;24;;RUE;DE LA MUTUALITE;49099
14136;4;;RUE;DU MOULIN VERT;49331
14137;12;;RUE;DU GENERAL SARRAIL;51230
14138;92;;RUE;L HOPITAL AUBAN MOET;51230
14139;17;;RUE;EMILE ZOLA;51454
14140;13;;RUE;DU FER A CHEVAL;52121
14141;6;B;RUE;DE VERDUN;54431
14142;83;;RUE;PAUL GUIEYSSE;56121
14143;148;;RUE;DE BELGIQUE;56121
14144;8116;;RUE;DE L'EPINETTE;56165
14145;2;;RUE;POULIGNER;56186
14146;17;;RES;DU NOUVEAU VILLAGE;59462
14147;25;;RUE;THIERS;59526
14148;171;;RUE;MA CAMPAGNE;59599
14149;32;;PL;JEANNE HACHETTE;60057
14150;22;;RUE;DE GRAMONT;60159
14151;32;;RUE;LEON BLUM;60175
14152;22;;ALL;DU BELLAY;60463
14153;16;;RUE;ROBESPIERRE;62099
14154;39;;RUE;DAURAT;63300
14155;8;;RUE;PANNECAU;64102
14156;15;;RUE;DU FORT;64371
14157;4;;RUE;DE L AUBERTRON;65286
14158;14;;RUE;ANDRE BREYER;65440
14159;16;;RUE;LEON DALLOZ;65440
14160;6;;RUE;VOLTAIRE;65440
14161;10;;RUE;DU PARC;66003
14162;6;;RUE;EMILE FOURNIER;69010
14163;200;;AV;FRANKLIN ROOSEVELT;69029
14164;12;;RUE;DE LA MAIRIE;69063
14165;826;;RTE;DES GRENADIERES;69208
14166;32;;AV;VIVIANI;69259
14167;85;;RUE;LAMARTINE;69264
14168;54;;RUE;GEORGES COURTELINE;69266
14169;97;;AV;JEAN JAURES;69290
14170;10;;RUE;ST POLYCARPE;69381
14171;108;;AV;LACASSAGNE;69383
14172;298;;CRS;LAFAYETTE;69383
14173;150;;RUE;DE GERLAND;69387
14174;111;;RUE;MARIUS BERLIET;69388
14175;11;C;ALL;ANDRE MAROSELLI;70311
14176;76;;RUE;DU PETIT ARRONDAZ;73157
14177;29;;RUE;LOUIS CHAUMONTEL;74010
14178;165;;RUE;SAINT HONORE;75101
14179;88;;RUE;DE CLERY;75102
14180;11;;RUE;RAMBUTEAU;75104
14181;118;;RUE;DE VAUGIRARD;75106
14182;44;;RUE;SAINT PLACIDE;75106
14183;9;;RUE;DE MARIGNAN;75108
14184;165;;BD;HAUSSMANN;75108
14185;3;;RUE;DE CALAIS;75109
14186;19;;RUE;HENRY MONNIER;75109
14187;210;;RUE;DU FBG SAINT DENIS;75110
14188;83;;BD;DE MAGENTA;75110
14189;22;;PAS;DES RECOLLETS;75110
14190;6;;RUE;PIERRE CHAUSSON;75110
14191;121;;RUE;DU FBG DU TEMPLE;75110
14192;227;;RUE;LA FAYETTE;75110
14193;106;;RUE;SAINT MAUR;75111
14194;6;;PAS;CHARLES DALLERY;75111
14195;35;;RUE;DES BOULETS;75111
14196;35;;AV;DU DOC ARNOLD NETTER;75112
14197;8;;RUE;D AUSTERLITZ;75112
14198;150;;RUE;DU FBG ST ANTOINE;75112
14199;54;;BD;SAINT JACQUES;75114
14200;41;;RUE;REMY DUMONCEL;75114
14201;35;;RUE;PAUL FORT;75114
14202;12;;AV;JEAN MOULIN;75114
14203;26;;RUE;DE PLAISANCE;75114
14204;16;;RUE;DE LA PROCESSION;75115
14205;18;;RUE;YVART;75115
14206;35;;RUE;DES MORILLONS;75115
14207;7;;RUE;JOBBE DUVAL;75115
14208;1;;RUE;JULES SIMON;75115
14209;3;;RUE;ANTOINE BOURDELLE;75115
14210;2;;RUE;HENRI DUCHENE;75115
14211;15;;RUE;DE L ARC DE TRIOMPHE;75117
14212;161;;BD;MALESHERBES;75117
14213;179;;BD;MALESHERBES;75117
14214;14;;RUE;LECLUSE;75117
14215;11;;RUE;POUCHET;75117
